"","X","Lieu","ACCES_PMR","Latitude","Longitude","Icon","Couleur"
"282",282,"Porte d'accès spectateurs","Non",48.9260934122,2.36121955847,"sign-in","maroon"
"283",283,"Ilots de fraicheur","Non renseigné",48.8506276634772,2.32139762196141,"leaf","lightblue"
"284",284,"Porte d'accès spectateurs","Non",48.9230967599,2.35841164049,"sign-in","maroon"
"285",285,"Ilots de fraicheur","Non renseigné",48.86706028627,2.26105631657977,"leaf","lightblue"
"286",286,"Porte d'accès spectateurs","Non",48.9243321366,2.36237733326,"sign-in","maroon"
"287",287,"Ilots de fraicheur","Non renseigné",48.8949262256848,2.37098310311184,"leaf","lightblue"
"288",288,"Porte d'accès spectateurs","Non",48.9228958453,2.35961863487,"sign-in","maroon"
"289",289,"Ilots de fraicheur","Non renseigné",48.8603447930546,2.38521600317613,"leaf","lightblue"
"290",290,"Porte d'accès spectateurs","Non",48.894441529554,2.2297421698567,"sign-in","maroon"
"291",291,"Ilots de fraicheur","Non renseigné",48.8480843929586,2.41381576771756,"leaf","lightblue"
"292",292,"Porte d'accès spectateurs","Non",48.8587232005585,2.29312726717249,"sign-in","maroon"
"293",293,"Ilots de fraicheur","Non renseigné",48.8373709888239,2.27180933016991,"leaf","lightblue"
"294",294,"Porte d'accès spectateurs","Non",48.8553977604084,2.29050165691003,"sign-in","maroon"
"295",295,"Ilots de fraicheur","Non renseigné",48.8771732705688,2.36433563376082,"leaf","lightblue"
"296",296,"Porte d'accès spectateurs","Non",48.7892804309,2.03471136084,"sign-in","maroon"
"297",297,"Ilots de fraicheur","Non renseigné",48.8295766967703,2.42863223438362,"leaf","lightblue"
"298",298,"Porte d'accès spectateurs","Non",48.8658337681539,2.31364991618237,"sign-in","maroon"
"299",299,"Ilots de fraicheur","Non renseigné",48.8979890788656,2.31633755219793,"leaf","lightblue"
"300",300,"Porte d'accès spectateurs","Non",48.817988614894,2.08385840219152,"sign-in","maroon"
"301",301,"Ilots de fraicheur","Non renseigné",48.8371398136924,2.41117916268251,"leaf","lightblue"
"302",302,"Porte d'accès spectateurs","Non",48.817988614894,2.08385840219152,"sign-in","maroon"
"303",303,"Ilots de fraicheur","Non renseigné",48.8716126074581,2.27744241495833,"leaf","lightblue"
"304",304,"Porte d'accès spectateurs","Non",48.8157958856191,2.09208783342373,"sign-in","maroon"
"305",305,"Ilots de fraicheur","Non renseigné",48.8499483686954,2.35981894503088,"leaf","lightblue"
"306",306,"Porte d'accès spectateurs","Non",48.8624342555645,2.31325133124671,"sign-in","maroon"
"307",307,"Ilots de fraicheur","Non renseigné",48.8387242681557,2.45828293538038,"leaf","lightblue"
"308",308,"Porte d'accès spectateurs","Oui",48.8634042890007,2.64104724637775,"sign-in","maroon"
"309",309,"Ilots de fraicheur","Non renseigné",48.865525442678,2.40021554012647,"leaf","lightblue"
"310",310,"Porte d'accès spectateurs","Non",48.9289635437571,2.25004539298961,"sign-in","maroon"
"311",311,"Ilots de fraicheur","Non renseigné",48.8519906199557,2.35222471822583,"leaf","lightblue"
"312",312,"Porte d'accès spectateurs","Non",48.8660046457718,2.31929556363355,"sign-in","maroon"
"313",313,"Ilots de fraicheur","Non renseigné",48.8549022461478,2.39459138694883,"leaf","lightblue"
"314",314,"Porte d'accès spectateurs","Non",48.84095750874,2.25410676301807,"sign-in","maroon"
"315",315,"Ilots de fraicheur","Non renseigné",48.8530587268732,2.35938217019308,"leaf","lightblue"
"316",316,"Porte d'accès spectateurs","Non",48.8410709470464,2.25436040424591,"sign-in","maroon"
"317",317,"Ilots de fraicheur","Non renseigné",48.853977469968,2.35936353592938,"leaf","lightblue"
"318",318,"Porte d'accès spectateurs","Non",48.8404309575604,2.25235589690209,"sign-in","maroon"
"319",319,"Ilots de fraicheur","Non renseigné",48.8891128442039,2.29491904605161,"leaf","lightblue"
"320",320,"Porte d'accès spectateurs","Non",48.8480347633334,2.24444267352135,"sign-in","maroon"
"321",321,"Ilots de fraicheur","Non renseigné",48.8406793477199,2.40472864183504,"leaf","lightblue"
"322",322,"Porte d'accès spectateurs","Non",48.8457444238879,2.25055346766689,"sign-in","maroon"
"323",323,"Ilots de fraicheur","Non renseigné",48.8311521201291,2.31334930573492,"leaf","lightblue"
"324",324,"Porte d'accès spectateurs","Non",48.8319207619157,2.28858635834884,"sign-in","maroon"
"325",325,"Ilots de fraicheur","Non renseigné",48.8386235147006,2.42221424745108,"leaf","lightblue"
"326",326,"Porte d'accès spectateurs","Non",48.9243321366,2.36237733326,"sign-in","maroon"
"327",327,"Ilots de fraicheur","Non renseigné",48.8514985525885,2.34927918013085,"leaf","lightblue"
"328",328,"Porte d'accès spectateurs","Non",48.9260682262,2.36056088136,"sign-in","maroon"
"329",329,"Ilots de fraicheur","Non renseigné",48.8590307731729,2.31971008159943,"leaf","lightblue"
"330",330,"Porte d'accès spectateurs","Non",48.9259517186,2.36185430266,"sign-in","maroon"
"331",331,"Ilots de fraicheur","Non renseigné",48.8604396233056,2.40414267566056,"leaf","lightblue"
"332",332,"Porte d'accès spectateurs","Non",48.8628608562293,2.28649444260176,"sign-in","maroon"
"333",333,"Ilots de fraicheur","Non renseigné",48.8174969339911,2.35829474844748,"leaf","lightblue"
"334",334,"Porte d'accès spectateurs","Non",48.8643409237578,2.29317241316487,"sign-in","maroon"
"335",335,"Ilots de fraicheur","Non renseigné",48.8505908513551,2.3500236505165,"leaf","lightblue"
"336",336,"Ilots de fraicheur","Non renseigné",48.8353039462735,2.45518589984946,"leaf","lightblue"
"337",337,"Ilots de fraicheur","Non renseigné",48.8392126628271,2.28278373000398,"leaf","lightblue"
"338",338,"Ilots de fraicheur","Non renseigné",48.870780983624,2.38764138868326,"leaf","lightblue"
"339",339,"Ilots de fraicheur","Non renseigné",48.8967057670723,2.36556411459445,"leaf","lightblue"
"340",340,"Ilots de fraicheur","Non renseigné",48.8878089092866,2.34372940957329,"leaf","lightblue"
"341",341,"Ilots de fraicheur","Non renseigné",48.8334985885134,2.40729651954326,"leaf","lightblue"
"342",342,"Ilots de fraicheur","Non renseigné",48.8411583915325,2.39762335503316,"leaf","lightblue"
"343",343,"Ilots de fraicheur","Non renseigné",48.8759707048118,2.35418862307943,"leaf","lightblue"
"344",344,"Ilots de fraicheur","Non renseigné",48.8318961809096,2.42566537337325,"leaf","lightblue"
"345",345,"Ilots de fraicheur","Non renseigné",48.8924330143086,2.36182252801149,"leaf","lightblue"
"346",346,"Ilots de fraicheur","Non renseigné",48.8436633137475,2.42176480913585,"leaf","lightblue"
"347",347,"Ilots de fraicheur","Non renseigné",48.8422692896955,2.29691899957401,"leaf","lightblue"
"348",348,"Ilots de fraicheur","Non renseigné",48.8374801072716,2.44751486927906,"leaf","lightblue"
"349",349,"Ilots de fraicheur","Non renseigné",48.8361537249646,2.3598924939895,"leaf","lightblue"
"350",350,"Ilots de fraicheur","Non renseigné",48.8342996293106,2.33151665038897,"leaf","lightblue"
"351",351,"Ilots de fraicheur","Non renseigné",48.8936424248363,2.36337669309353,"leaf","lightblue"
"352",352,"Ilots de fraicheur","Non renseigné",48.8210696516582,2.35729905657346,"leaf","lightblue"
"353",353,"Ilots de fraicheur","Non renseigné",48.8601785216297,2.36165436775177,"leaf","lightblue"
"354",354,"Ilots de fraicheur","Non renseigné",48.8725147546768,2.2859774617988,"leaf","lightblue"
"355",355,"Ilots de fraicheur","Non renseigné",48.8221998667459,2.33811148019854,"leaf","lightblue"
"356",356,"Ilots de fraicheur","Non renseigné",48.8522609715367,2.29430627673093,"leaf","lightblue"
"357",357,"Ilots de fraicheur","Non renseigné",48.85771529736,2.36690309780131,"leaf","lightblue"
"358",358,"Ilots de fraicheur","Non renseigné",48.8516447025685,2.34555791555446,"leaf","lightblue"
"359",359,"Ilots de fraicheur","Non renseigné",48.8700403880824,2.24604756805177,"leaf","lightblue"
"360",360,"Ilots de fraicheur","Non renseigné",48.837601648665,2.25415450778817,"leaf","lightblue"
"361",361,"Ilots de fraicheur","Non renseigné",48.870653232627,2.3820217994819,"leaf","lightblue"
"362",362,"Ilots de fraicheur","Non renseigné",48.8963070067396,2.37866431735097,"leaf","lightblue"
"363",363,"Ilots de fraicheur","Non renseigné",48.867040205786,2.3916426364513,"leaf","lightblue"
"364",364,"Ilots de fraicheur","Non renseigné",48.8359531861568,2.45978258655994,"leaf","lightblue"
"365",365,"Ilots de fraicheur","Non renseigné",48.8283938648198,2.45756487219538,"leaf","lightblue"
"366",366,"Ilots de fraicheur","Non renseigné",48.8793725160769,2.2868834363408,"leaf","lightblue"
"367",367,"Ilots de fraicheur","Non renseigné",48.8556190586333,2.36554401287423,"leaf","lightblue"
"368",368,"Ilots de fraicheur","Non renseigné",48.8745257989952,2.37709656140651,"leaf","lightblue"
"369",369,"Ilots de fraicheur","Non renseigné",48.8702267142905,2.26242741785928,"leaf","lightblue"
"370",370,"Ilots de fraicheur","Non renseigné",48.8633112316625,2.2656915067847,"leaf","lightblue"
"371",371,"Ilots de fraicheur","Non renseigné",48.8435813605989,2.38532041676409,"leaf","lightblue"
"372",372,"Ilots de fraicheur","Non renseigné",48.8654142576724,2.29669097809719,"leaf","lightblue"
"373",373,"Ilots de fraicheur","Non renseigné",48.8297933588821,2.40705061883327,"leaf","lightblue"
"374",374,"Ilots de fraicheur","Non renseigné",48.8983406764697,2.38167361859559,"leaf","lightblue"
"375",375,"Ilots de fraicheur","Non renseigné",48.8300248281014,2.39919365740528,"leaf","lightblue"
"376",376,"Ilots de fraicheur","Non renseigné",48.8626505907338,2.2404086103604,"leaf","lightblue"
"377",377,"Ilots de fraicheur","Non renseigné",48.8760658898369,2.27326599976584,"leaf","lightblue"
"378",378,"Ilots de fraicheur","Non renseigné",48.8258887995758,2.4181081174791,"leaf","lightblue"
"379",379,"Ilots de fraicheur","Non renseigné",48.8509756893605,2.31318798248513,"leaf","lightblue"
"380",380,"Ilots de fraicheur","Non renseigné",48.877612749612,2.31792364631875,"leaf","lightblue"
"381",381,"Ilots de fraicheur","Non renseigné",48.8579645329359,2.40612054881137,"leaf","lightblue"
"382",382,"Ilots de fraicheur","Non renseigné",48.8704128850384,2.41194582676093,"leaf","lightblue"
"383",383,"Ilots de fraicheur","Non renseigné",48.8543777316173,2.31362666265194,"leaf","lightblue"
"384",384,"Distributeur automatique de billets","Non renseigné",43.1722523891018,6.53104178345981,"money","yellow"
"385",385,"Ilots de fraicheur","Non renseigné",48.871175918883,2.35046934052462,"leaf","lightblue"
"386",386,"Distributeur automatique de billets","Non renseigné",48.8724986630536,2.09475633322259,"money","yellow"
"387",387,"Ilots de fraicheur","Non renseigné",48.8339668613241,2.31968483796414,"leaf","lightblue"
"388",388,"Distributeur automatique de billets","Non renseigné",48.8741784802686,2.09412894777006,"money","yellow"
"389",389,"Ilots de fraicheur","Non renseigné",48.8885025533887,2.38480823717346,"leaf","lightblue"
"390",390,"Distributeur automatique de billets","Non renseigné",47.2688852692945,1.37452018064238,"money","yellow"
"391",391,"Ilots de fraicheur","Non renseigné",48.8497589647092,2.25013421859548,"leaf","lightblue"
"392",392,"Distributeur automatique de billets","Non renseigné",48.4619682168596,7.4873067973501,"money","yellow"
"393",393,"Ilots de fraicheur","Non renseigné",48.8230969451265,2.36779016242081,"leaf","lightblue"
"394",394,"Distributeur automatique de billets","Non renseigné",46.2049366880486,5.22539448632116,"money","yellow"
"395",395,"Ilots de fraicheur","Non renseigné",48.8366226732768,2.43499025277986,"leaf","lightblue"
"396",396,"Distributeur automatique de billets","Non renseigné",47.103354332463,5.88412305994768,"money","yellow"
"397",397,"Ilots de fraicheur","Non renseigné",48.8397857683103,2.31884768198066,"leaf","lightblue"
"398",398,"Sanisette (toilettes publiques)","Oui",48.9011330331849,2.34444160504777,"male","blue"
"399",399,"Ilots de fraicheur","Non renseigné",48.8222760583265,2.36484067006241,"leaf","lightblue"
"400",400,"Sanisette (toilettes publiques)","Oui",48.8478120455807,2.34398782403306,"male","blue"
"401",401,"Ilots de fraicheur","Non renseigné",48.8365435958006,2.44840214075144,"leaf","lightblue"
"402",402,"Distributeur automatique de billets","Non renseigné",48.3080666677672,4.06839445845159,"money","yellow"
"403",403,"Ilots de fraicheur","Non renseigné",48.8997299200146,2.33833956223911,"leaf","lightblue"
"404",404,"Distributeur automatique de billets","Non renseigné",48.6500350738395,-2.02472435773561,"money","yellow"
"405",405,"Ilots de fraicheur","Non renseigné",48.8621709116778,2.24033391534522,"leaf","lightblue"
"406",406,"Distributeur automatique de billets","Non renseigné",44.6356685616382,-1.02292113445588,"money","yellow"
"407",407,"Ilots de fraicheur","Non renseigné",48.8278948591352,2.36621098772613,"leaf","lightblue"
"408",408,"Sanisette (toilettes publiques)","Oui",48.8354861004736,2.31779797889289,"male","blue"
"409",409,"Ilots de fraicheur","Non renseigné",48.8677242733577,2.3681207807177,"leaf","lightblue"
"410",410,"Sanisette (toilettes publiques)","Oui",48.8830975511329,2.32523021063301,"male","blue"
"411",411,"Ilots de fraicheur","Non renseigné",48.8269654139094,2.33546808485329,"leaf","lightblue"
"412",412,"Sanisette (toilettes publiques)","Oui",48.8657702279976,2.37760700928088,"male","blue"
"413",413,"Ilots de fraicheur","Non renseigné",48.8454045438772,2.2765849676415,"leaf","lightblue"
"414",414,"Distributeur automatique de billets","Non renseigné",43.6984929969494,7.28362906480464,"money","yellow"
"415",415,"Ilots de fraicheur","Non renseigné",48.8304362638878,2.31343520261778,"leaf","lightblue"
"416",416,"Sanisette (toilettes publiques)","Oui",48.8884941384053,2.34943063166468,"male","blue"
"417",417,"Ilots de fraicheur","Non renseigné",48.8297568203201,2.42645289088249,"leaf","lightblue"
"418",418,"Sanisette (toilettes publiques)","Oui",48.8547611226117,2.39595516695524,"male","blue"
"419",419,"Ilots de fraicheur","Non renseigné",48.8732922788074,2.28714779311783,"leaf","lightblue"
"420",420,"Distributeur automatique de billets","Non renseigné",48.9431129283482,2.25235907929934,"money","yellow"
"421",421,"Autres points","Non renseigné",50.6095429544434,3.13252695153977,"info-circle","grey"
"422",422,"Distributeur automatique de billets","Non renseigné",48.7535650728966,2.30391256150128,"money","yellow"
"423",423,"Parking vélo","Non renseigné",50.6083526423408,3.12563779115244,"bicycle","lightgreen"
"424",424,"Distributeur automatique de billets","Non renseigné",48.8483666609028,2.26471794407161,"money","yellow"
"425",425,"Autres points","Non renseigné",50.6087212126888,3.13438006400733,"info-circle","grey"
"426",426,"Sanisette (toilettes publiques)","Oui",48.8786193548769,2.37826223132128,"male","blue"
"427",427,"Autres points","Non renseigné",50.607579617467,3.13422419374926,"info-circle","grey"
"428",428,"Sanisette (toilettes publiques)","Oui",48.8252447707513,2.31580728974755,"male","blue"
"429",429,"Fontaine à eau","Non renseigné",50.6094113706484,3.1327733582258,"tint","lightblue"
"430",430,"Toilettes publiques","Oui",48.8941221580054,2.35238804084525,"female","blue"
"431",431,"Fontaine à eau","Non renseigné",50.6079637979129,3.13550230840441,"tint","lightblue"
"432",432,"Distributeur automatique de billets","Non renseigné",45.7634536336345,4.84516529065169,"money","yellow"
"433",433,"Autres points","Non renseigné",50.6128333944038,3.14001120886151,"info-circle","grey"
"434",434,"Sanisette (toilettes publiques)","Oui",48.8827366991319,2.34339140043618,"male","blue"
"435",435,"Boutique officielle","Non renseigné",50.6133453982585,3.13236890102439,"shopping-cart","pink"
"436",436,"Distributeur automatique de billets","Non renseigné",48.850334731768,2.38470698347626,"money","yellow"
"437",437,"Boutique officielle","Non renseigné",50.6107182391104,3.1312370034372,"shopping-cart","pink"
"438",438,"Distributeur automatique de billets","Non renseigné",50.7393234301145,3.11622853048928,"money","yellow"
"439",439,"Boutique officielle","Non renseigné",50.6086739790803,3.13462948080489,"shopping-cart","pink"
"440",440,"Toilettes publiques","Oui",48.8818247669208,2.38364096492215,"female","blue"
"441",441,"Autres points","Non renseigné",50.6080998544599,3.1341965590346,"info-circle","grey"
"442",442,"Distributeur automatique de billets","Non renseigné",49.4707424175516,1.11612982658892,"money","yellow"
"443",443,"Autres points","Non renseigné",50.612617937676,3.12781989774873,"info-circle","grey"
"444",444,"Toilettes publiques","Non",48.8560086059232,2.37669959536528,"female","blue"
"445",445,"Autres points","Non renseigné",50.6070087522676,3.13336963559015,"info-circle","grey"
"446",446,"Distributeur automatique de billets","Non renseigné",44.6885587897582,5.89216373584301,"money","yellow"
"447",447,"Parking voiture","Non renseigné",50.611872022111,3.14545095465208,"car","orange"
"448",448,"Distributeur automatique de billets","Non renseigné",46.2049836267064,-1.36676323116365,"money","yellow"
"449",449,"Parking vélo","Non renseigné",50.6122266139159,3.14237199851919,"bicycle","lightgreen"
"450",450,"Toilettes publiques","Non",48.8528493154223,2.35106432713183,"female","blue"
"451",451,"Autres points","Non renseigné",50.6374265749126,3.07159263792357,"info-circle","grey"
"452",452,"Distributeur automatique de billets","Non renseigné",-21.3304101488149,55.4748258922018,"money","yellow"
"453",453,"Autres points","Non renseigné",50.6373449208114,3.07139884832625,"info-circle","grey"
"454",454,"Sanisette (toilettes publiques)","Oui",48.8991942601401,2.34396369524677,"male","blue"
"455",455,"Boutique officielle","Non renseigné",50.6374389841299,3.07164399379717,"shopping-cart","pink"
